Name,CDIAC-Name,Year,Consumption-Emissions,Source
Switzerland,SWITZERLAND,2007,31.411,UNFCCC
Switzerland,SWITZERLAND,2008,32.025,UNFCCC
Switzerland,SWITZERLAND,2009,29.941,UNFCCC
Switzerland,SWITZERLAND,2010,29.785,UNFCCC
Switzerland,SWITZERLAND,2011,33.075,UNFCCC
Switzerland,SWITZERLAND,2012,31.324,UNFCCC
Switzerland,SWITZERLAND,2013,35.016,UNFCCC
Switzerland,SWITZERLAND,2014,33.680,UNFCCC
Taiwan,TAIWAN,1990,47.915,CDIAC
Taiwan,TAIWAN,1991,48.180,CDIAC
Taiwan,TAIWAN,1992,61.201,CDIAC
Taiwan,TAIWAN,1993,58.117,CDIAC
Taiwan,TAIWAN,1994,58.255,CDIAC
Taiwan,TAIWAN,1995,60.188,CDIAC
Taiwan,TAIWAN,1996,56.382,CDIAC
Taiwan,TAIWAN,1997,61.426,CDIAC
Taiwan,TAIWAN,1998,59.779,CDIAC
Taiwan,TAIWAN,1999,62.921,CDIAC
Taiwan,TAIWAN,2000,68.138,CDIAC
Taiwan,TAIWAN,2001,61.743,CDIAC
Taiwan,TAIWAN,2002,67.354,CDIAC
Taiwan,TAIWAN,2003,68.964,CDIAC
Taiwan,TAIWAN,2004,79.069,CDIAC
Taiwan,TAIWAN,2005,77.716,CDIAC
Taiwan,TAIWAN,2006,78.278,CDIAC
Taiwan,TAIWAN,2007,81.157,CDIAC
Taiwan,TAIWAN,2008,75.851,CDIAC
Taiwan,TAIWAN,2009,68.861,CDIAC
Taiwan,TAIWAN,2010,78.352,CDIAC
Taiwan,TAIWAN,2011,76.102,CDIAC
Taiwan,TAIWAN,2012,74.992,BP
Taiwan,TAIWAN,2013,74.031,BP
Taiwan,TAIWAN,2014,73.648,BP
Tanzania,UNITED REPUBLIC OF TANZANIA,1990,1.004,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,1991,1.061,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,1992,1.044,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,1993,1.120,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,1994,1.096,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,1995,1.352,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,1996,1.245,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,1997,1.205,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,1998,1.171,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,1999,1.224,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,2000,1.330,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,2001,1.423,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,2002,1.561,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,2003,1.740,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,2004,1.901,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,2005,2.269,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,2006,2.625,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,2007,2.564,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,2008,2.987,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,2009,2.966,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,2010,3.281,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,2011,3.870,CDIAC
Tanzania,UNITED REPUBLIC OF TANZANIA,2012,4.435,BP
Tanzania,UNITED REPUBLIC OF TANZANIA,2013,5.304,BP
Tanzania,UNITED REPUBLIC OF TANZANIA,2014,5.254,BP
Thailand,THAILAND,1990,33.662,CDIAC
Thailand,THAILAND,1991,34.223,CDIAC
Thailand,THAILAND,1992,43.888,CDIAC
Thailand,THAILAND,1993,43.138,CDIAC
Thailand,THAILAND,1994,44.638,CDIAC
Thailand,THAILAND,1995,48.729,CDIAC
Thailand,THAILAND,1996,51.680,CDIAC
Thailand,THAILAND,1997,48.530,CDIAC
Thailand,THAILAND,1998,36.445,CDIAC
Thailand,THAILAND,1999,42.377,CDIAC
Thailand,THAILAND,2000,44.471,CDIAC
Thailand,THAILAND,2001,46.159,CDIAC
Thailand,THAILAND,2002,47.143,CDIAC
Thailand,THAILAND,2003,54.262,CDIAC
Thailand,THAILAND,2004,61.267,CDIAC
Thailand,THAILAND,2005,64.966,CDIAC
Thailand,THAILAND,2006,64.524,CDIAC
Thailand,THAILAND,2007,64.573,CDIAC
Thailand,THAILAND,2008,67.892,CDIAC
Thailand,THAILAND,2009,66.825,CDIAC
Thailand,THAILAND,2010,74.550,CDIAC
Thailand,THAILAND,2011,77.664,CDIAC
Thailand,THAILAND,2012,82.687,BP
Thailand,THAILAND,2013,83.742,BP
Thailand,THAILAND,2014,83.752,BP
Togo,TOGO,1990,0.298,CDIAC
Togo,TOGO,1991,0.326,CDIAC
Togo,TOGO,1992,0.336,CDIAC
Togo,TOGO,1993,0.348,CDIAC
Togo,TOGO,1994,0.361,CDIAC
Togo,TOGO,1995,0.402,CDIAC
Togo,TOGO,1996,0.403,CDIAC
Togo,TOGO,1997,0.390,CDIAC
Togo,TOGO,1998,0.480,CDIAC
Togo,TOGO,1999,0.449,CDIAC
Togo,TOGO,2000,0.420,CDIAC
Togo,TOGO,2001,0.461,CDIAC
Togo,TOGO,2002,0.488,CDIAC
Togo,TOGO,2003,0.635,CDIAC
Togo,TOGO,2004,0.639,CDIAC
Togo,TOGO,2005,0.833,CDIAC
Togo,TOGO,2006,0.896,CDIAC
Togo,TOGO,2007,1.323,CDIAC
Togo,TOGO,2008,1.136,CDIAC
Togo,TOGO,2009,1.226,CDIAC
Togo,TOGO,2010,1.316,CDIAC
Togo,TOGO,2011,1.251,CDIAC
Togo,TOGO,2012,2.194,BP
Togo,TOGO,2013,1.865,BP
Togo,TOGO,2014,1.846,BP
Trinidad and Tobago,TRINIDAD AND TOBAGO,1990,3.206,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,1991,4.125,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,1992,4.160,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,1993,3.402,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,1994,3.838,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,1995,3.777,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,1996,4.069,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,1997,3.823,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,1998,4.049,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,1999,4.057,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,2000,3.786,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,2001,4.307,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,2002,5.029,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,2003,3.878,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,2004,3.805,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,2005,2.925,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,2006,1.060,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,2007,3.126,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,2008,3.269,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,2009,6.703,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,2010,5.882,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,2011,5.232,CDIAC
Trinidad and Tobago,TRINIDAD AND TOBAGO,2012,6.023,BP
Trinidad and Tobago,TRINIDAD AND TOBAGO,2013,6.858,BP
Trinidad and Tobago,TRINIDAD AND TOBAGO,2014,7.464,BP
Tunisia,TUNISIA,1990,4.464,CDIAC
Tunisia,TUNISIA,1991,4.739,CDIAC
Tunisia,TUNISIA,1992,5.915,CDIAC
Tunisia,TUNISIA,1993,5.489,CDIAC
Tunisia,TUNISIA,1994,4.922,CDIAC
Tunisia,TUNISIA,1995,4.970,CDIAC
Tunisia,TUNISIA,1996,5.211,CDIAC
Tunisia,TUNISIA,1997,5.488,CDIAC
Tunisia,TUNISIA,1998,5.141,CDIAC
Tunisia,TUNISIA,1999,5.219,CDIAC
Tunisia,TUNISIA,2000,6.068,CDIAC
Tunisia,TUNISIA,2001,5.737,CDIAC
Tunisia,TUNISIA,2002,5.882,CDIAC
Tunisia,TUNISIA,2003,5.672,CDIAC
Tunisia,TUNISIA,2004,5.899,CDIAC
Tunisia,TUNISIA,2005,5.732,CDIAC
Tunisia,TUNISIA,2006,6.003,CDIAC
Tunisia,TUNISIA,2007,5.986,CDIAC
Tunisia,TUNISIA,2008,6.506,CDIAC
Tunisia,TUNISIA,2009,6.410,CDIAC
Tunisia,TUNISIA,2010,6.984,CDIAC
Tunisia,TUNISIA,2011,6.728,CDIAC
Tunisia,TUNISIA,2012,6.605,BP
Tunisia,TUNISIA,2013,7.155,BP
Tunisia,TUNISIA,2014,7.309,BP
Turkey,TURKEY,1990,57.724,UNFCCC
Turkey,TURKEY,1991,56.842,UNFCCC
Turkey,TURKEY,1992,66.453,UNFCCC
Turkey,TURKEY,1993,61.947,UNFCCC
Turkey,TURKEY,1994,55.815,UNFCCC
Turkey,TURKEY,1995,60.110,UNFCCC
Turkey,TURKEY,1996,55.881,UNFCCC
Turkey,TURKEY,1997,59.711,UNFCCC
Turkey,TURKEY,1998,60.668,UNFCCC
Turkey,TURKEY,1999,60.834,UNFCCC
Turkey,TURKEY,2000,71.561,UNFCCC
Turkey,TURKEY,2001,57.558,UNFCCC
Turkey,TURKEY,2002,64.025,UNFCCC
Turkey,TURKEY,2003,69.308,UNFCCC
Turkey,TURKEY,2004,76.973,UNFCCC
Turkey,TURKEY,2005,86.098,UNFCCC
Turkey,TURKEY,2006,92.357,UNFCCC
Turkey,TURKEY,2007,104.219,UNFCCC
Turkey,TURKEY,2008,101.035,UNFCCC
Turkey,TURKEY,2009,91.161,UNFCCC
Turkey,TURKEY,2010,101.501,UNFCCC
Turkey,TURKEY,2011,105.133,UNFCCC
Turkey,TURKEY,2012,109.178,UNFCCC
Turkey,TURKEY,2013,109.385,UNFCCC
Turkey,TURKEY,2014,112.891,UNFCCC
USA,UNITED STATES OF AMERICA,1990,1376.342,UNFCCC
USA,UNITED STATES OF AMERICA,1991,1354.776,UNFCCC
USA,UNITED STATES OF AMERICA,1992,1405.897,UNFCCC
USA,UNITED STATES OF AMERICA,1993,1425.527,UNFCCC
USA,UNITED STATES OF AMERICA,1994,1453.811,UNFCCC
USA,UNITED STATES OF AMERICA,1995,1469.866,UNFCCC
USA,UNITED STATES OF AMERICA,1996,1516.330,UNFCCC
USA,UNITED STATES OF AMERICA,1997,1543.075,UNFCCC
USA,UNITED STATES OF AMERICA,1998,1588.310,UNFCCC
USA,UNITED STATES OF AMERICA,1999,1637.905,UNFCCC
USA,UNITED STATES OF AMERICA,2000,1709.645,UNFCCC
USA,UNITED STATES OF AMERICA,2001,1685.590,UNFCCC
USA,UNITED STATES OF AMERICA,2002,1718.686,UNFCCC
USA,UNITED STATES OF AMERICA,2003,1740.952,UNFCCC
USA,UNITED STATES OF AMERICA,2004,1803.252,UNFCCC
USA,UNITED STATES OF AMERICA,2005,1815.869,UNFCCC
USA,UNITED STATES OF AMERICA,2006,1822.954,UNFCCC
USA,UNITED STATES OF AMERICA,2007,1833.622,UNFCCC
USA,UNITED STATES OF AMERICA,2008,1746.805,UNFCCC
USA,UNITED STATES OF AMERICA,2009,1600.900,UNFCCC
USA,UNITED STATES OF AMERICA,2010,1657.901,UNFCCC
USA,UNITED STATES OF AMERICA,2011,1638.776,UNFCCC
USA,UNITED STATES OF AMERICA,2012,1573.808,UNFCCC
USA,UNITED STATES OF AMERICA,2013,1603.044,UNFCCC
USA,UNITED STATES OF AMERICA,2014,1612.580,UNFCCC
Uganda,UGANDA,1990,0.432,CDIAC
Uganda,UGANDA,1991,0.441,CDIAC
Uganda,UGANDA,1992,0.455,CDIAC
Uganda,UGANDA,1993,0.503,CDIAC
Uganda,UGANDA,1994,0.492,CDIAC
Uganda,UGANDA,1995,0.565,CDIAC
Uganda,UGANDA,1996,0.476,CDIAC
Uganda,UGANDA,1997,0.522,CDIAC
Uganda,UGANDA,1998,0.730,CDIAC
Uganda,UGANDA,1999,0.759,CDIAC
Uganda,UGANDA,2000,0.648,CDIAC
Uganda,UGANDA,2001,0.786,CDIAC
Uganda,UGANDA,2002,0.699,CDIAC
Uganda,UGANDA,2003,0.814,CDIAC
Uganda,UGANDA,2004,0.855,CDIAC
Uganda,UGANDA,2005,1.002,CDIAC
Uganda,UGANDA,2006,1.210,CDIAC
Uganda,UGANDA,2007,1.258,CDIAC
Uganda,UGANDA,2008,1.447,CDIAC
Uganda,UGANDA,2009,1.596,CDIAC
Uganda,UGANDA,2010,1.725,CDIAC
Uganda,UGANDA,2011,1.800,CDIAC
Uganda,UGANDA,2012,1.842,BP
Uganda,UGANDA,2013,2.011,BP
Uganda,UGANDA,2014,2.060,BP
Ukraine,UKRAINE,1990,135.398,UNFCCC
Ukraine,UKRAINE,1991,123.182,UNFCCC
Ukraine,UKRAINE,1992,118.432,UNFCCC
Ukraine,UKRAINE,1993,100.138,UNFCCC
Ukraine,UKRAINE,1994,73.739,UNFCCC
Ukraine,UKRAINE,1995,59.149,UNFCCC
Ukraine,UKRAINE,1996,76.474,UNFCCC
Ukraine,UKRAINE,1997,73.961,UNFCCC
Ukraine,UKRAINE,1998,63.441,UNFCCC
Ukraine,UKRAINE,1999,63.008,UNFCCC
Ukraine,UKRAINE,2000,56.626,UNFCCC
Ukraine,UKRAINE,2001,67.893,UNFCCC
Ukraine,UKRAINE,2002,66.890,UNFCCC
Ukraine,UKRAINE,2003,59.509,UNFCCC
Ukraine,UKRAINE,2004,57.880,UNFCCC
Ukraine,UKRAINE,2005,66.995,UNFCCC
Ukraine,UKRAINE,2006,69.725,UNFCCC
Ukraine,UKRAINE,2007,74.872,UNFCCC
Ukraine,UKRAINE,2008,74.674,UNFCCC
Ukraine,UKRAINE,2009,63.505,UNFCCC
Ukraine,UKRAINE,2010,66.757,UNFCCC
Ukraine,UKRAINE,2011,71.778,UNFCCC
Ukraine,UKRAINE,2012,71.366,UNFCCC
Ukraine,UKRAINE,2013,70.488,UNFCCC
Ukraine,UKRAINE,2014,60.604,UNFCCC
United Arab Emirates,UNITED ARAB EMIRATES,1990,14.548,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,1991,15.857,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,1992,16.461,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,1993,18.092,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,1994,20.284,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,1995,20.211,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,1996,14.569,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,1997,15.015,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,1998,24.416,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,1999,19.695,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,2000,24.733,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,2001,29.414,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,2002,26.961,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,2003,36.700,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,2004,41.655,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,2005,46.919,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,2006,48.664,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,2007,58.436,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,2008,70.148,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,2009,55.818,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,2010,55.333,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,2011,58.776,CDIAC
United Arab Emirates,UNITED ARAB EMIRATES,2012,59.553,BP
United Arab Emirates,UNITED ARAB EMIRATES,2013,60.078,BP
United Arab Emirates,UNITED ARAB EMIRATES,2014,60.307,BP
United Kingdom,UNITED KINGDOM,1990,180.985,UNFCCC
United Kingdom,UNITED KINGDOM,1991,182.931,UNFCCC
United Kingdom,UNITED KINGDOM,1992,187.741,UNFCCC
United Kingdom,UNITED KINGDOM,1993,177.875,UNFCCC
United Kingdom,UNITED KINGDOM,1994,175.846,UNFCCC
United Kingdom,UNITED KINGDOM,1995,174.519,UNFCCC
United Kingdom,UNITED KINGDOM,1996,182.497,UNFCCC
United Kingdom,UNITED KINGDOM,1997,181.711,UNFCCC
United Kingdom,UNITED KINGDOM,1998,188.698,UNFCCC
United Kingdom,UNITED KINGDOM,1999,183.354,UNFCCC
United Kingdom,UNITED KINGDOM,2000,186.342,UNFCCC
United Kingdom,UNITED KINGDOM,2001,188.371,UNFCCC
United Kingdom,UNITED KINGDOM,2002,187.070,UNFCCC
United Kingdom,UNITED KINGDOM,2003,193.564,UNFCCC
United Kingdom,UNITED KINGDOM,2004,200.827,UNFCCC
United Kingdom,UNITED KINGDOM,2005,198.350,UNFCCC
United Kingdom,UNITED KINGDOM,2006,203.494,UNFCCC
United Kingdom,UNITED KINGDOM,2007,206.988,UNFCCC
United Kingdom,UNITED KINGDOM,2008,194.959,UNFCCC
United Kingdom,UNITED KINGDOM,2009,179.833,UNFCCC
United Kingdom,UNITED KINGDOM,2010,187.296,UNFCCC
United Kingdom,UNITED KINGDOM,2011,172.763,UNFCCC
United Kingdom,UNITED KINGDOM,2012,176.016,UNFCCC
United Kingdom,UNITED KINGDOM,2013,169.783,UNFCCC
United Kingdom,UNITED KINGDOM,2014,161.603,UNFCCC
Uruguay,URUGUAY,1990,1.343,CDIAC
Uruguay,URUGUAY,1991,1.487,CDIAC
Uruguay,URUGUAY,1992,1.678,CDIAC
Uruguay,URUGUAY,1993,1.544,CDIAC
Uruguay,URUGUAY,1994,1.479,CDIAC
Uruguay,URUGUAY,1995,1.645,CDIAC
Uruguay,URUGUAY,1996,1.994,CDIAC
Uruguay,URUGUAY,1997,2.191,CDIAC
Uruguay,URUGUAY,1998,2.328,CDIAC
Uruguay,URUGUAY,1999,2.659,CDIAC
Uruguay,URUGUAY,2000,2.269,CDIAC
Uruguay,URUGUAY,2001,2.065,CDIAC
Uruguay,URUGUAY,2002,1.692,CDIAC
Uruguay,URUGUAY,2003,1.777,CDIAC
Uruguay,URUGUAY,2004,2.079,CDIAC
Uruguay,URUGUAY,2005,2.253,CDIAC
Uruguay,URUGUAY,2006,2.441,CDIAC
Uruguay,URUGUAY,2007,2.404,CDIAC
Uruguay,URUGUAY,2008,3.019,CDIAC
Uruguay,URUGUAY,2009,2.785,CDIAC
Uruguay,URUGUAY,2010,2.818,CDIAC
Uruguay,URUGUAY,2011,3.220,CDIAC
Uruguay,URUGUAY,2012,3.745,BP
Uruguay,URUGUAY,2013,3.529,BP
Uruguay,URUGUAY,2014,3.542,BP
Venezuela,VENEZUELA,1990,25.698,CDIAC
Venezuela,VENEZUELA,1991,26.698,CDIAC
Venezuela,VENEZUELA,1992,26.008,CDIAC
Venezuela,VENEZUELA,1993,29.761,CDIAC
Venezuela,VENEZUELA,1994,29.826,CDIAC
Venezuela,VENEZUELA,1995,31.809,CDIAC
Venezuela,VENEZUELA,1996,27.063,CDIAC
Venezuela,VENEZUELA,1997,32.496,CDIAC
Venezuela,VENEZUELA,1998,42.446,CDIAC
Venezuela,VENEZUELA,1999,34.274,CDIAC
Venezuela,VENEZUELA,2000,26.663,CDIAC
Venezuela,VENEZUELA,2001,35.200,CDIAC
Venezuela,VENEZUELA,2002,32.027,CDIAC
Venezuela,VENEZUELA,2003,38.159,CDIAC
Venezuela,VENEZUELA,2004,30.904,CDIAC
Venezuela,VENEZUELA,2005,33.141,CDIAC
Venezuela,VENEZUELA,2006,32.273,CDIAC
Venezuela,VENEZUELA,2007,34.327,CDIAC
Venezuela,VENEZUELA,2008,38.917,CDIAC
Venezuela,VENEZUELA,2009,48.120,CDIAC
Venezuela,VENEZUELA,2010,45.472,CDIAC
Venezuela,VENEZUELA,2011,43.773,CDIAC
Venezuela,VENEZUELA,2012,51.368,BP
Venezuela,VENEZUELA,2013,48.024,BP
Venezuela,VENEZUELA,2014,47.474,BP
Viet Nam,VIET NAM,1990,6.402,CDIAC
Viet Nam,VIET NAM,1991,6.370,CDIAC
Viet Nam,VIET NAM,1992,6.379,CDIAC
Viet Nam,VIET NAM,1993,6.949,CDIAC
Viet Nam,VIET NAM,1994,7.852,CDIAC
Viet Nam,VIET NAM,1995,8.623,CDIAC
Viet Nam,VIET NAM,1996,10.373,CDIAC
Viet Nam,VIET NAM,1997,12.495,CDIAC
Viet Nam,VIET NAM,1998,12.981,CDIAC
Viet Nam,VIET NAM,1999,11.899,CDIAC
Viet Nam,VIET NAM,2000,13.339,CDIAC
Viet Nam,VIET NAM,2001,15.163,CDIAC
Viet Nam,VIET NAM,2002,17.692,CDIAC
Viet Nam,VIET NAM,2003,23.422,CDIAC
Viet Nam,VIET NAM,2004,26.490,CDIAC
Viet Nam,VIET NAM,2005,28.668,CDIAC
Viet Nam,VIET NAM,2006,31.152,CDIAC
Viet Nam,VIET NAM,2007,33.518,CDIAC
Viet Nam,VIET NAM,2008,37.452,CDIAC
Viet Nam,VIET NAM,2009,41.442,CDIAC
Viet Nam,VIET NAM,2010,45.022,CDIAC
Viet Nam,VIET NAM,2011,47.541,CDIAC
Viet Nam,VIET NAM,2012,47.148,BP
Viet Nam,VIET NAM,2013,52.343,BP
Viet Nam,VIET NAM,2014,54.083,BP
World,World,1959,2454.000,CDIAC
World,World,1960,2569.000,CDIAC
World,World,1961,2580.000,CDIAC
World,World,1962,2686.000,CDIAC
World,World,1963,2833.000,CDIAC
World,World,1964,2995.000,CDIAC
World,World,1965,3130.000,CDIAC
World,World,1966,3288.000,CDIAC
World,World,1967,3393.000,CDIAC
World,World,1968,3566.000,CDIAC
World,World,1969,3780.000,CDIAC
World,World,1970,4053.000,CDIAC
World,World,1971,4208.000,CDIAC
World,World,1972,4376.000,CDIAC
World,World,1973,4614.000,CDIAC
World,World,1974,4623.000,CDIAC
World,World,1975,4596.000,CDIAC
World,World,1976,4864.000,CDIAC
World,World,1977,5016.000,CDIAC
World,World,1978,5074.000,CDIAC
World,World,1979,5357.000,CDIAC
World,World,1980,5301.000,CDIAC
World,World,1981,5138.000,CDIAC
World,World,1982,5094.000,CDIAC
World,World,1983,5075.000,CDIAC
World,World,1984,5258.000,CDIAC
World,World,1985,5417.000,CDIAC
World,World,1986,5583.000,CDIAC
World,World,1987,5725.000,CDIAC
World,World,1988,5936.000,CDIAC
World,World,1989,6066.000,CDIAC
World,World,1990,6086.243,CDIAC
World,World,1991,6165.851,CDIAC
World,World,1992,6115.328,CDIAC
World,World,1993,6124.183,CDIAC
World,World,1994,6225.964,CDIAC
World,World,1995,6323.256,CDIAC
World,World,1996,6475.109,CDIAC
World,World,1997,6568.864,CDIAC
World,World,1998,6592.948,CDIAC
World,World,1999,6623.553,CDIAC
World,World,2000,6785.099,CDIAC
World,World,2001,6974.111,CDIAC
World,World,2002,7073.644,CDIAC
World,World,2003,7473.479,CDIAC
World,World,2004,7854.862,CDIAC
World,World,2005,8233.378,CDIAC
World,World,2006,8526.108,CDIAC
World,World,2007,8775.553,CDIAC
World,World,2008,8963.834,CDIAC
World,World,2009,8871.867,CDIAC
World,World,2010,9207.411,CDIAC
World,World,2011,9543.423,CDIAC
World,World,2012,9686.632,BP
World,World,2013,9821.561,BP
World,World,2014,9890.948,BP
World,World,2015,9896.706,BP
Zambia,ZAMBIA,1990,0.776,CDIAC
Zambia,ZAMBIA,1991,0.837,CDIAC
Zambia,ZAMBIA,1992,0.856,CDIAC
Zambia,ZAMBIA,1993,0.914,CDIAC
Zambia,ZAMBIA,1994,0.922,CDIAC
Zambia,ZAMBIA,1995,0.918,CDIAC
Zambia,ZAMBIA,1996,0.902,CDIAC
Zambia,ZAMBIA,1997,1.144,CDIAC
Zambia,ZAMBIA,1998,1.110,CDIAC
Zambia,ZAMBIA,1999,0.911,CDIAC
Zambia,ZAMBIA,2000,1.107,CDIAC
Zambia,ZAMBIA,2001,1.108,CDIAC
Zambia,ZAMBIA,2002,1.131,CDIAC
Zambia,ZAMBIA,2003,1.113,CDIAC
Zambia,ZAMBIA,2004,1.065,CDIAC
Zambia,ZAMBIA,2005,1.121,CDIAC
Zambia,ZAMBIA,2006,1.315,CDIAC
Zambia,ZAMBIA,2007,1.398,CDIAC
Zambia,ZAMBIA,2008,1.921,CDIAC
Zambia,ZAMBIA,2009,1.688,CDIAC
Zambia,ZAMBIA,2010,1.609,CDIAC
Zambia,ZAMBIA,2011,2.016,CDIAC
Zambia,ZAMBIA,2012,1.891,BP
Zambia,ZAMBIA,2013,2.320,BP
Zambia,ZAMBIA,2014,2.410,BP
Zimbabwe,ZIMBABWE,1990,4.936,CDIAC
Zimbabwe,ZIMBABWE,1991,4.896,CDIAC
Zimbabwe,ZIMBABWE,1992,4.952,CDIAC
Zimbabwe,ZIMBABWE,1993,4.736,CDIAC
Zimbabwe,ZIMBABWE,1994,4.908,CDIAC
Zimbabwe,ZIMBABWE,1995,4.499,CDIAC
Zimbabwe,ZIMBABWE,1996,5.150,CDIAC
Zimbabwe,ZIMBABWE,1997,4.312,CDIAC
Zimbabwe,ZIMBABWE,1998,3.849,CDIAC
Zimbabwe,ZIMBABWE,1999,3.934,CDIAC
Zimbabwe,ZIMBABWE,2000,3.262,CDIAC
Zimbabwe,ZIMBABWE,2001,3.061,CDIAC
Zimbabwe,ZIMBABWE,2002,3.422,CDIAC
Zimbabwe,ZIMBABWE,2003,2.788,CDIAC
Zimbabwe,ZIMBABWE,2004,2.652,CDIAC
Zimbabwe,ZIMBABWE,2005,2.816,CDIAC
Zimbabwe,ZIMBABWE,2006,2.895,CDIAC
Zimbabwe,ZIMBABWE,2007,2.986,CDIAC
Zimbabwe,ZIMBABWE,2008,2.553,CDIAC
Zimbabwe,ZIMBABWE,2009,2.750,CDIAC
Zimbabwe,ZIMBABWE,2010,2.779,CDIAC
Zimbabwe,ZIMBABWE,2011,3.524,CDIAC
Zimbabwe,ZIMBABWE,2012,3.963,BP
Zimbabwe,ZIMBABWE,2013,3.914,BP
Zimbabwe,ZIMBABWE,2014,4.515,BP
