# Global Carbon Budget 2022 — National_Fossil_Carbon_Emissions_2022v1.0.xlsx  — Territorial Emissions
#
# Fossil CO2 emissions by country (territorial)
# All values in million tonnes of carbon per year. For values in million tonnes of CO2 per year, multiply the values below by 3.664
# 1MtC = 1 million tonne of carbon = 3.664 million tonnes of CO2
# Cite as: Friedlingstein et al. 2022b
# Methods: Full details of the method are described in Friedlingstein et al (2022b) and Andrew and Peters (2021)
# (1) National estimates include emissions from fossil fuel combustion and oxidation and cement production and excludes emissions from bunker fuels. World totals include emissions from bunker fuels.
# (2) Bunker fuels: Emissions from fuels used for international aviation and maritime transport
# (3) The disaggregations of regions (e.g. the former Soviet Union prior to 1992) are based on the shares of emissions in the first year after the countries are disaggregated (e.g., 1992 for the Former Soviet Union).
# (4) The statistical difference presented on column HX is the difference between the world emissions and the sum of the emissions for each countries and for the bunker fuels.
# MtC/yr
# Generated with openclimatedata 0.38.1 from the GCB Excel file 'National_Fossil_Carbon_Emissions_2022v1.0.xlsx' from https://doi.org/10.18160/gcp-2022
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,North Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Micronesia (Federated States of),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Iran,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,North Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Bolivia,Poland,Portugal,Qatar,Cameroon,South Korea,Moldova,South Sudan,Sudan,Réunion,Romania,Russia,Rwanda,Saint Helena,Saint Lucia,Sint Maarten (Dutch part),Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Saint Kitts and Nevis,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,Tanzania,USA,Uruguay,Uzbekistan,Vanuatu,Venezuela,Viet Nam,Wallis and Futuna Islands,Yemen,Zambia,Zimbabwe,KP Annex B,Non KP Annex B,OECD,Non-OECD,EU27,Africa,Asia,Central America,Europe,Middle East,North America,Oceania,South America,Bunkers,Statistical Difference,World
1860,,,,,,,,,0.00040883961720928,0.0,0.076,1.678,0.00246281774372228,,,0.0,,0.00515445580064098,4.152,,,,,0.0,0.0,,,,,,,0.0,,0.104,,,,,,,,,,,,0.0,,0.0,,0.0552364802193814,0.0,,0.148,,,,,,,,,0.00186365187462329,,,,,0.01,10.407,,,,,0.000759510846685151,9.933,,,,,,,,,,,,,0.247,,0.175522829280042,,,,,,0.008,,,,0.0122721025730839,,,,,0.0010531610695398,,0.00123478954124238,,,,,,0.00192597498878176,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.309,,,,,,,0.091,,,0.0,,,,,,,,2.043,,,,0.0,0.00190320474941841,0.0,0.0,,0.001,0.113091472058533,0.0,,,0.0,,,,,0.0,,,,0.0177635197806186,0.0,,,,0.527,,,,,,,0.205,0.083,,,0.000604495686657779,,,,,,,,0.00156717441165272,,,,0.035872747131597,,45.838,,12.947,,0.00482560190661214,,,0.0,,,,,90.0339886355948,0.206534193685264,89.8808636518746,0.359659177405419,30.7460244164046,0.0,0.199476533135205,0.0,76.9140462961448,0.0,13.051,0.076,0.0,0.0,0.0,90.2405228292801
1861,,,,,,,,,0.000519336811049626,0.0,0.139,1.741,0.00312844416094452,,,0.0,,0.00654755196297638,4.492,,,,,0.0,0.0,,,,,,,0.0,,0.125,,,,,,,,,,,,0.0,,0.0,,0.181599387022624,0.0,,0.214,,,,,,,,,0.00236734157046742,,,,,0.02,11.256,,,,,0.000964784048491949,11.28,,,,,,,,,,,,,0.262,,0.135713527793847,,,,,,0.183,,,,0.0155888870522958,,,,,0.00133779919644245,,0.00156851644428086,,,,,,0.00244650876953359,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.202,,,,,,,0.117,,,0.0,,,,,,,,2.093,,,,0.0,0.00241758441142338,0.0,0.0,,0.002,0.143656734777056,0.0,,,0.0,,,,,0.0,,,,0.0584006129773763,0.0,,,,0.547,,,,,,,0.264,0.116,,,0.00076787289926799,,,,,,,,0.00199073506345075,,,,0.0455680841941907,,47.775,,12.467,,0.00612981863812893,,,0.0,,,,,94.7306071857555,0.175106342038319,94.5353673415705,0.370346186223379,33.8023823667843,0.0,0.166141205663919,0.0,82.0085723221299,0.0,12.592,0.139,0.0,0.0,0.0,94.9057135277938
1862,,,,,,,,,0.000468508101883067,0.0,0.097,1.734,0.00282225600902229,,,0.0,,0.0059067277283021,4.461,,,,,0.0,0.0,,,,,,,0.0,,0.153,,,,,,,,,,,,0.0,,0.0,,0.30871895793846,0.0,,0.185,,,,,,,,,0.00213564431037912,,,,,0.02,11.879,,,,,0.000870358375660822,12.429,,,,,,,,,,,,,0.316,,0.15018963742519,,,,,,0.335,,,,0.0140631661918584,,,,,0.00120686565806723,,0.00141500206888316,,,,,,0.00220706323038775,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.548,,,,,,,0.101,,,0.0,,,,,,,,2.403,,,,0.0,0.00218096976690109,0.0,0.0,,0.003,0.129596713926535,0.0,,,0.0,,,,,0.0,,,,0.0992810420615397,0.0,,,,0.597,,,,,,,0.269,0.128,,,0.000692719381467293,,,,,,,,0.00179589716362365,,,,0.0411082291453976,,46.253,,12.95,,0.0055298789416312,,,0.0,,,,,96.4454626526816,0.185726984743608,96.2681356443104,0.363053993114811,36.5927577096096,0.0,0.177639287248404,0.0,83.2535503501768,0.0,13.103,0.097,0.0,0.0,0.0,96.6311896374252
1863,,,,,,,,,0.000490607540651136,0.0,0.109,1.604,0.00295538129246674,,,0.0,,0.00618534696076917,4.702,,,,,0.0,0.0,,,,,,,0.0,,0.192,,,,,,,,,,,,0.0,,0.0,,0.435838528854297,0.0,,0.206,,,,,,,,,0.00223638224954795,,,,,0.021,12.06,,,,,0.000911413016022182,13.478,,,,,,,,,,,,,0.33,,0.166475260760452,,,,,,0.292,,,,0.0147265230877007,,,,,0.00126379328344776,,0.00148174744949085,,,,,,0.00231116998653811,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.115,,,,,,,0.099,,,0.0,,,,,,,,2.744,,,,0.0,0.00228384569930209,0.0,0.0,,0.003,0.13570976647024,0.0,,,0.0,,,,,0.0,,,,0.140161471145703,0.0,,,,0.664,,,,,,,0.269,0.128,,,0.000725394823989335,,,,,,,,0.00188060929398326,,,,0.0430472965579163,,49.188,,14.959,,0.00579072228793456,,,0.0,,,,,102.923786362714,0.203688898046719,102.73823638225,0.389238878510904,38.0700292996856,0.0,0.195219705386648,0.0,87.6722555553738,0.0,15.151,0.109,0.0,0.0,0.0,103.12747526076
1864,,,,,,,,,0.000550276025324923,0.0,0.073,1.385,0.00331481955776674,,,0.0,,0.00693761888843029,4.935,,,,,0.0,0.0,,,,,,,0.0,,0.23,,,,,,,,,,,,0.0,,0.0,,0.562958099770133,0.0,,0.177,,,,,,,,,0.00250837468530378,,,,,0.013,12.781,,,,,0.00102226054499785,15.459,,,,,,,,,,,,,0.33,,0.157427692240862,,,,,,0.438,,,,0.0165175867064751,,,,,0.00141749787197519,,0.00166195997713163,,,,,,0.0025922582281441,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.929,,,,,,,0.131,,,0.0,,,,,,,,3.062,,,,0.0,0.00256161071678478,0.0,0.0,,0.004,0.152215008338242,0.0,,,0.0,,,,,0.0,,,,0.181041900229867,0.0,,,,0.637,,,,,,,0.283,0.156,,,0.000813618518798849,,,,,,,,0.0021093320459542,,,,0.048282778571717,,52.923,,16.009,,0.00649499932295363,,,0.0,,,,,110.906260379801,0.199167312440324,110.697508374685,0.407919317555559,41.1837625928906,0.0,0.189668082835109,0.0,94.6037596094058,0.0,16.239,0.073,0.0,0.0,0.0,111.105427692241
1865,,,,,,,,,0.000525966642680046,0.0,0.115,1.461,0.00316838174597785,,,0.0,,0.0066311377327165,5.202,,,,,0.0,0.0,,,,,,,0.0,,0.278,,,,,,,,,,,,0.0,,0.0,,0.69007767068597,0.0,,0.277,,,,,,,,,0.00239756295221807,,,,,0.017,13.456,,,,,0.000977100440600357,17.322,,,,,,,,,,,,,0.343,,0.154713421684985,,,,,,0.347,,,,0.0157878941210485,,,,,0.00135487748405661,,0.00158854005846317,,,,,,0.0024777407963787,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.05,,,,,,,0.129,,,0.0,,,,,,,,3.39,,,,0.0,0.00244844719114368,0.0,0.0,,0.004,0.145490650540167,0.0,,,0.0,,,,,0.0,,,,0.22192232931403,0.0,,,,0.629,,,,,,,0.295,0.19,,,0.000777675532024602,,,,,,,0.041,0.00201614870255863,,,,0.0461498044179464,,56.083,,16.054,,0.00620807164201994,,,0.0,,,,,117.752104298765,0.235609122919812,117.593397562952,0.394315858732767,44.7114638438071,0.0,0.185529537995952,0.0,101.314183883689,0.041,16.332,0.115,0.0,0.0,1.4210854715202e-14,117.987713421685
1866,,,,,,,,,0.0016618777953588,0.0,0.19,0.981,0.0100110213150225,,,0.0,,0.0209521662815244,5.603,,,,,0.0,0.0,,,,,,,0.0,,0.339,,,,,,,,,,,,0.0,,0.0,,0.817197241601807,0.0,,0.256,,,,,,,,,0.00757549302549574,,,,,0.019,14.618,,,,,0.00308730895517424,17.169,,,,,,,,,,,,,0.39,,0.174618072428083,,,,,,0.403,,,,0.0498844385673466,,,,,0.00428095742861583,,0.00501925262169874,,,,,,0.00782882806250748,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.151,,,,,,,0.142,,,0.0,,,,,,,,3.317,,,,0.0,0.00773627011655483,0.0,0.0,,0.005,0.459701551286578,0.0,,,0.0,,,,,0.0,,,,0.262802758398193,0.0,,,,0.625,,,,,,,0.304,0.188,,,0.00245719327765757,,,,,,,0.057,0.00637035220304239,,,,0.14581786942141,,57.787,,16.166,,0.0196154196420126,,,0.0,,,,,121.358942994418,0.357675078010393,120.792575493025,0.924042579402587,45.9414235737097,0.0,0.271986641612313,0.0,104.692631430816,0.057,16.505,0.19,0.0,0.0,-1.4210854715202e-14,121.716618072428
1867,,,,,,,,,0.00190718156568437,0.0,0.244,1.341,0.0114887119612558,,,0.0,,0.024044839761909,6.068,,,,,0.0,0.0,,,,,,,0.0,,0.435,,,,,,,,,,,,0.0,,0.0,,0.943560148405049,0.0,,0.25,,,,,,,,,0.00869368415026972,,,,,0.017,14.814,,,,,0.00354301546318533,18.874,,0.046,,,,,,,,,,,0.461,,,,,,,,0.401,,,,0.057247700111197,,,,,0.00491285407033971,,0.00576012634644417,,,,,,0.00898441305577654,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.103,,,,,,,0.169,,,0.0,,,,,,,,3.628,,,,0.0,0.00887819296620587,0.0,0.0,,0.006,0.527556434521698,0.0,,,0.0,,,,,0.0,,,,0.303439851594951,0.0,,,,0.698,,,,,,,0.283,0.184,,,0.00281989068965224,,,,,,,0.062,0.00731065685003402,,,,0.167341517700368,,59.327,,19.887,,0.0225107807859799,,,0.0,,,,,130.201336175775,0.206663824225443,129.54769368415,0.86030631584973,49.2604382235525,0.0,0.111740791497328,0.0,109.668259208503,0.062,20.322,0.244,0.0,0.0,-2.8421709430404e-14,130.408
1868,,,,,,,,,0.00158673970354737,0.0,0.2,1.657,0.00955839535131133,,,0.0,,0.0200048608911363,5.486,,,,,0.0,0.0,,,,,,,0.0,,0.258,,,,,,,,,,,,0.0,,0.0,,1.07067971932089,0.0,,0.296,,,,,,,,,0.00723298403232174,,,,,0.024,15.156,,,,,0.00294772317794561,20.297,,0.023,,,,,,,,,,,0.493,,,,,,,,0.463,,0.003,,0.0476290251214825,,,,,0.00408740350232203,,0.00479231832763258,,,,,,0.00747486509159624,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.157,,,,,,,0.173,,,0.0,,,,,,,,4.126,,,,0.0,0.00738649194639144,0.0,0.0,,0.007,0.438917172637983,0.0,,,0.0,,,,,0.0,,,,0.344320280679114,0.0,,,,0.726,,,,,,,0.334,0.21,,,0.00234609677308262,,,,,,,0.048,0.00608233095981973,,,,0.139225040218847,,58.193,,22.476,,0.0187285522645812,,,0.0,,,,,133.770642380308,0.16835761969162,133.221232984032,0.717767015967678,51.6795001674516,0.0,0.0959662668540924,0.0,110.861033733146,0.048,22.734,0.2,0.0,0.0,0.0,133.939
1869,,,,,,,,,0.00215248533600994,0.0,0.175,1.77,0.0129664026074892,,,0.0,,0.0271375132422936,5.909,,,,,0.0,0.0,,,,,,,0.0,,0.187,,,,,,,,,,,,0.0,,0.0,,1.19779929023672,0.0,,0.258,,,,,,,,,0.00981187527504369,,,,,0.019,15.541,,,,,0.00399872197119642,21.177,,0.053,,,,,,,,,,,0.536,,,,,,,,0.511,,0.005,,0.0646109616550473,,,,,0.00554475071206359,,0.0065010000711896,,,,,,0.0101399980490456,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.193,,,,,,,0.151,,,0.0,,,,,,,,4.261,,,,0.0,0.0100201158158569,0.0,0.0,,0.007,0.595411317756818,0.0,,,0.0,,,,,0.0,,,,0.385200709763278,0.0,,,,0.72,,,,,,,0.297,0.203,,,0.0031825881016469,,,,,,,0.073,0.00825096149702565,,,,0.188865165979327,,61.055,,25.572,,0.0254061419299471,,,0.0,,,,,141.993729357131,0.236270642868577,141.258811875275,0.971188124724956,53.8614528733953,0.0,0.131113013810426,0.0,116.09188698619,0.073,25.759,0.175,0.0,0.0,2.8421709430404e-14,142.23
1870,,,,,,,,,0.00233591067778491,0.0,0.164,2.01,0.0140713424600781,,,0.0,,0.0294500528717703,6.754,,,,,0.0,0.0,,,,,,,0.0,,0.334,,,,,,,,,,,,0.0,,0.0,,1.32491886115256,0.0,,0.312,,,,,,,,,0.0106480001701449,,,,,0.025,13.793,,,,,0.0043394754861957,20.917,,0.055,,,,,,,,,,,0.579,,,,,,,,0.731,,0.005,,0.0701168238905391,,,,,0.00601725000272199,,0.00705498673023347,,,,,,0.0110040841250936,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.349,,,,,,,0.172,,,0.0,,,,,,,,4.548,0.006,,,0.0,0.0108739860547852,0.0,0.0,,0.01,0.646149653869565,0.0,,,0.0,,,,,0.0,,,,0.426081138847441,0.0,,,,0.839,,,,,,,0.366,0.245,,,0.00345379427457985,,,,,,,0.043,0.00895407217901038,,,,0.204959425503232,,62.362,,26.916,,0.027571141704265,,,0.0,,,,,145.122816150398,0.220183849601731,144.28664800017,1.05635199982985,54.0737070710255,0.0,0.141859810675175,0.0,117.744140189325,0.043,27.25,0.164,0.0,0.0,0.0,145.343
1871,,,,,,,,,0.00315358991220347,0.0,0.189,2.768,0.0189969779475227,,,0.0,,0.0397589644730523,6.473,,,,,0.0,0.0,,,,,,,0.0,,0.486,,,,,,,,,,,,0.0,,0.0,,1.4520384320684,0.0,,0.324,,,,,,,,,0.0143753039193915,,,,,0.031,13.718,,,,,0.00585849717956601,23.294,,0.081,,,,,,,,,,,0.718,,,,,,,,0.63,,0.007,,0.094661029036707,,,,,0.00812357214180159,,0.00952456581271823,,,,,,0.0148560341026572,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.359,,,,,,,0.167,,,0.0,,,,,,,,5.178,0.01,,,0.0,0.014680395553622,0.0,0.0,,0.011,0.872332597986631,0.0,,,0.0,,,,,0.0,,,,0.466961567931605,0.0,,,,0.802,,,,,,,0.391,0.303,,,0.00466278564789541,,,,,,,0.054,0.0120884210023158,,,,0.276704919766426,,66.058,,28.117,,0.0372223455174893,,,0.0,,,,,154.221793421588,0.293206578412176,153.091375303919,1.42362469608061,57.7457559038348,0.0,0.191767218385501,0.0,125.477232781615,0.054,28.603,0.189,0.0,0.0,-2.8421709430404e-14,154.515
1872,,,,,,,,,0.00323756777952213,0.0,0.193,2.731,0.0195028540246116,,,0.0,,0.0408177175564272,6.984,,,,,0.0,0.0,,,,,,,0.0,,0.504,,,,,,,,,,,,0.0,,0.0,,1.57840133887164,0.0,,0.311,,,,,,,,,0.0147581080882331,,,,,0.025,16.628,,,,,0.00601450481293917,25.139,,0.048,,,,,,,,,,,0.763,,,,,,,,0.812,,0.009,,0.097181785240908,,,,,0.0083398971182476,,0.00977819825902747,,,,,,0.0152516397760285,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.455,,,,,,,0.179,,,0.0,,,,,,,,5.631,0.142,,,0.0,0.0150713240967458,0.0,0.0,,0.011,0.895562197652708,0.0,,,0.0,,,,,0.0,,,,0.507598661128362,0.0,,,,0.89,,,,,,,0.467,0.348,,,0.00478695232947917,,,,,,,0.067,0.0124103270976823,,,,0.284073375933997,,69.593,,34.472,,0.0382135502334421,,,0.0,,,,,170.64042351971,0.312576480290005,169.491758108088,1.46124189191177,64.1627879461233,0.0,0.198687438636832,0.0,135.518312561363,0.067,34.976,0.193,0.0,0.0,0.0,170.953
1873,,,,,,,,,0.00303867283060951,0.0,0.237,2.928,0.0183047264736115,,,0.0,,0.0383101444642235,7.671,,,,,0.0,0.0,,,,,,,0.0,,0.439,,,,,,,,,,,,0.0,,0.0,,1.70552090978747,0.0,,0.314,,,,,,,,,0.0138514666357136,,,,,0.024,17.972,,,,,0.00564501304968694,26.847,,0.053,,,,,,,,,,,0.796,,,,,,,,0.756,,0.011,,0.0912115731783266,,,,,0.00782754848982283,,0.00917748983355821,,,,,,0.0143146789706753,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.403,,,,,,,0.18,,,0.0,,,,,,,,6.1,0.198,,,0.0,0.0141454407051368,0.0,0.0,,0.012,0.840544724759368,0.0,,,0.0,,,,,0.0,,,,0.548479090212526,0.0,,,,0.856,,,,,,,0.474,0.338,,,0.00449287334678079,,,,,,,0.065,0.0116479179244459,,,,0.266621769221329,,72.232,,38.075,,0.0358659601167118,,,0.0,,,,,181.314510129421,0.295489870579356,180.236851466636,1.37314853336429,68.6953436354399,0.0,0.189034285409996,0.0,142.60496571459,0.065,38.514,0.237,0.0,0.0,-2.8421709430404e-14,181.61
1874,,,,,,,,,0.00368839633039075,0.0,0.243,2.498,0.0222186098068783,,,0.0,,0.0465015498987556,7.073,,,,,0.0,0.0,,,,,,,0.0,,0.443,,,,,,,,,,,,0.0,,0.0,,1.83264048070331,0.0,,0.339,,,,,,,,,0.0168131620472771,,,,,0.034,17.097,,,,,0.00685201947631091,19.54,,0.041,,,,,,,,,,,0.698,,,,,,,,0.818,,0.16,,0.110714265916092,,,,,0.00950122067601041,,0.0111398040234245,,,,,,0.017375417601496,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.294,,,,,,,0.223,,,0.0,,,,,,,,6.686,0.145,,,0.0,0.0171699931177261,0.0,0.0,,0.012,1.02026846954428,0.0,,,0.0,,,,,0.0,,,,0.589359519296689,0.0,,,,0.851,,,,,,,0.511,0.319,,,0.00545353135692883,,,,,,,0.07,0.0141384545570183,,,,0.32363035114938,,70.193,,36.653,,0.0435347544980306,,,0.0,,,,,169.682227204366,0.349772795634142,168.367813162047,1.66418683795272,60.1043283836722,0.0,0.37610125261766,0.0,132.246898747382,0.07,37.096,0.243,0.0,0.0,0.0,170.032
1875,,,,,,,,,0.00424530218734609,0.0,0.226,2.145,0.0255733669496784,,,0.0,,0.0535227545569261,7.35,,,,,0.0,0.0,,,,,,,0.0,,0.512,,,,,,,,,,,,0.0,,0.0,,1.95976005161915,0.0,,0.398,,,,,,,,,0.0193517581143315,,,,,0.023,17.811,,,,,0.00788659641341717,27.707,,0.045,,,,,,,,,,,0.719,,,,,,,,0.837,,0.393,,0.12743085969132,,,,,0.0109357968355998,,0.0128217876147384,,,,,,0.0199989078564852,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.479,,,,,,,0.28,,,0.0,,,,,,,,6.566,0.319,,,0.0,0.0197624666142311,0.0,0.0,,0.013,1.17431739364563,0.0,,,0.0,,,,,0.0,,,,0.630239948380853,0.0,,,,0.898,,,,,,,0.621,0.349,,,0.00627695250848429,,,,,,,0.096,0.0162732002420804,,,,0.372494849944853,,74.096,,37.049,,0.0501080068248752,,,0.0,,,,,184.024984697176,0.418015302823959,182.528351758114,1.91464824188567,69.5731724535856,0.0,0.641730081652802,0.0,145.918269918347,0.096,37.561,0.226,0.0,0.0,0.0,184.443
1876,,,,,,,,,0.0052707161461845,0.0,0.254,2.208,0.0317503801015007,,,0.0,,0.0664506869433986,7.183,,,,,0.0,0.0,,,,,,,0.0,,0.507,,,,,,,,,,,,0.0,,0.0,,3.38758523208453,0.0,,0.421,,,,,,,,,0.0240259984917651,,,,,0.026,17.838,,,,,0.00979153172618425,28.231,,,,,,,,,,,,,0.754,,,,,,,,1.121,,0.383,,0.158210619658406,,,,,0.0135772386532563,,0.0159187732749355,,,,,,0.0248294613418622,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.695,,,,,,,0.247,,,0.0,,,,,,,,6.711,0.313,,,0.0,0.0245359098776373,0.0,0.0,,0.013,1.45796303167352,0.0,,,0.0,,,,,0.0,,,,1.08941476791547,0.0,,,,0.974,,,,,,,0.663,0.408,,,0.00779309304150705,,,,,,,0.075,0.0202038430907661,,,,0.462467577885723,,73.968,,36.25,,0.0622111380933511,,,0.0,,,,,186.630204842668,0.474795157332192,184.731025998492,2.37397400150823,72.6927742331086,0.0,0.691808560511156,0.0,149.327191439489,0.075,36.757,0.254,0.0,0.0,0.0,187.105
1877,,,,,,,,,0.00537900339614804,0.0,0.291,1.988,0.0324026939903785,,,0.0,,0.0678159211824873,6.837,,,,,0.0,0.0,,,,,,,0.0,,0.552,,,,,,,,,,,,0.0,,0.0,,3.55934798564342,0.0,,0.416,,,,,,,,,0.0245196143936923,,,,,0.031,17.447,,,,,0.00999269946395491,27.648,,,,,,,,,,,,,0.788,,,,,,,,1.038,,0.352,,0.161461068448034,,,,,0.0138561840176209,,0.0162458256399132,,,,,,0.025339584446999,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.722,,,,,,,0.333,,,0.0,,,,,,,,6.314,0.183,,,0.0,0.0250400019464022,0.0,0.0,,0.013,1.48791698913767,0.0,,,0.0,,,,,0.0,,,,1.14465201435658,0.0,,,,1.032,,,,,,,0.702,0.387,,,0.00795320270986505,,,,,,,0.122,0.0206189325295282,,,,0.471969008207065,,75.3,,40.168,,0.0634892704902375,,,0.0,,,,,190.271991021825,0.530008978174657,188.379519614394,2.42248038560631,70.9291050244806,0.0,0.667153055045767,0.0,149.001846944954,0.122,40.72,0.291,0.0,0.0,0.0,190.802
1878,,,,,,,,,0.0070298314721228,0.0,0.264,1.976,0.0423471526636788,,,0.0,,0.0886287778477781,7.434,,,,,0.0,0.0,,,,,,,0.0,,0.528,,,,,,,,,,,,0.0,,0.0,,3.73111073920232,0.0,,0.395,,,,,,,,,0.0320447384496037,,,,,0.035,17.801,,,,,0.0130594810989485,28.533,,,,,,,,,,,,,0.785,,0.482235402094136,,,,,,1.033,,0.507,,0.21101382856746,,,,,0.0181086776335465,,0.0212317055713081,,,,,,0.0331163591314312,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.825,,0.097,,,,,0.297,,,0.0,,,,,,,,6.641,0.175,,,0.0,0.0327248340967565,0.0,0.0,,0.013,1.9445620141524,0.0,,,0.0,,,,,0.0,,,,1.19988926079768,0.0,,,,1.025,,,,,,,0.595,0.37,,,0.0103940582662616,,,,,,,0.089,0.0269469286673907,,,,0.616817343922216,,73.956,,39.275,,0.0829742684590984,,,0.0,,,,,191.138772161227,1.10446324086718,188.59904473845,3.64419066364453,73.2833928031523,0.0,1.40110962892264,0.0,150.589125773172,0.089,39.803,0.361,0.0,0.0,0.0,192.243235402094
1879,,,,,,,,,0.00721325681389778,0.0,0.397,2.419,0.0434520925162677,,,0.0,,0.0909413174772549,7.569,,,,,0.0,0.0,,,,,0.0,,0.0,,0.596,,,,,,,,,,,,0.0,,0.0,,4.00956313263701,0.0,,0.446,,,,,,,,,0.0328808633447049,,,,,0.021,18.422,,,,,0.0134002346139478,30.253,,0.001,,,,,,,,,,,0.783,,0.459711830052064,,,,,,1.189,,0.632,,0.216519690802951,,,,,0.0185811769242049,,0.021785692230352,,,,,,0.0339804452074793,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.968,,0.138,,,,,0.312,,,0.0,,,,,,,,7.229,0.193,,,0.0,0.0335787043356848,0.0,0.0,,0.013,1.99530035026515,0.0,,,0.0,,,,,0.0,,,,1.28943686736299,0.0,,,,1.084,,,,,,,0.604,0.395,,,0.0106652644391945,,,,,,,0.034,0.0276500393493755,,,,0.632911603446121,,74.412,,47.89,,0.0851392682334163,,,0.0,,,,,204.981858954494,1.04085287555826,202.318880863345,3.70383096670736,77.5816470007825,0.0,1.51433285374532,0.0,155.453378976307,0.034,48.486,0.535,0.0,0.0,-2.8421709430404e-14,206.022711830052
